frame_id,x,y
recording_1073662521104884_frame_480,853.337502311612,674.2738396167417
recording_1073662521104884_frame_490,720.815726462788,656.6585255309961
recording_1073662521104884_frame_500,708.331737594345,676.1392437182375
recording_1073662521104884_frame_510,966.1075940232752,772.3347964661625
recording_1073662521104884_frame_520,704.0864268236686,735.2969755072969
recording_1073662521104884_frame_530,697.3298794581558,900.6046597107971
recording_1073662521104884_frame_540,721.0751864393474,730.9088819025312
recording_1073662521104884_frame_550,828.8326549695241,870.1516578576668
recording_1073662521104884_frame_560,614.2657818073416,1037.5724666655624
recording_1073662521104884_frame_570,283.57186193451366,699.8548156801111
recording_1073662521104884_frame_580,920.58531584862,746.1437006315191
recording_1073662521104884_frame_590,936.2309810030781,756.5234593778864
recording_1073662521104884_frame_600,830.667361134127,762.702964662051
recording_1073662521104884_frame_610,531.2134168096716,695.6878152892707
recording_1073662521104884_frame_620,1021.4633083443264,762.7289243283923
recording_1073662521104884_frame_630,524.4550630669152,770.583974030282
recording_1073662521104884_frame_640,931.2105829689457,728.6407825665693
recording_1073662521104884_frame_650,624.8432208981446,908.4734104338604
recording_1073662521104884_frame_660,700.2867635963613,676.3090614750923
recording_1073662521104884_frame_670,554.648238744523,846.4825763029661
recording_1073662521104884_frame_680,872.9004313722243,1040.0619024784137
recording_1073662521104884_frame_690,757.4730128311463,791.5919844193281
recording_1073662521104884_frame_700,878.5983231561979,924.7884145613854
recording_1073662521104884_frame_710,975.0988536566097,892.7585926481667
recording_1073662521104884_frame_720,629.2297049079261,904.1173847791898
recording_1073662521104884_frame_730,1152.4586785908164,774.7971787498543
recording_1073662521104884_frame_740,658.711008509416,622.1748356271307
recording_1073662521104884_frame_750,1125.4964934996967,784.9803181585518
recording_1073662521104884_frame_760,1014.8907702982262,801.2757555505274
recording_1073662521104884_frame_770,800.5068791477829,843.3924005230316
recording_1073662521104884_frame_780,649.4068703223375,904.9580183340374
recording_1073662521104884_frame_790,770.6224130900716,843.3361318674223
recording_1073662521104884_frame_800,724.6400767215872,863.122388898668
recording_1073662521104884_frame_810,948.9707046549114,703.6341084234941
recording_1073662521104884_frame_820,834.7204082309195,867.021710452083
recording_1073662521104884_frame_830,918.9260946397433,757.9953413423963
recording_1073662521104884_frame_840,884.5754754678002,851.8438406860317
recording_1073662521104884_frame_850,745.7090899995053,723.8296688129088
recording_1073662521104884_frame_860,963.3323638376455,681.2503874583813
recording_1073662521104884_frame_870,1050.074479190073,772.8022884778075
recording_1073662521104884_frame_880,1076.1805663350672,806.8895810923175
recording_1073662521104884_frame_890,896.9149639307107,826.6044594700098
recording_1073662521104884_frame_900,540.0149772422956,764.7175884255649
recording_1073662521104884_frame_910,912.6721809694801,701.7145881889757
recording_1073662521104884_frame_920,949.0226625895131,819.907434634057
recording_1073662521104884_frame_930,1097.790885629746,697.3025406985544
recording_1073662521104884_frame_940,775.1708346082277,624.2021094293523
recording_1073662521104884_frame_950,749.2563451932771,816.6035350206116
recording_1073662521104884_frame_960,778.0425027439292,789.8201272613431
recording_1073662521104884_frame_970,566.8425553955001,952.8117754707206
recording_1073662521104884_frame_980,1028.8266850879074,525.093152370556
recording_1073662521104884_frame_990,654.8343927406953,816.0885037681431
recording_1073662521104884_frame_1000,967.0245842651722,729.5319657007268
recording_1073662521104884_frame_1010,772.9815542728991,791.3490013662127
recording_1073662521104884_frame_1020,775.5535272460063,781.6282250441537
recording_1073662521104884_frame_1030,1018.6387469919667,776.3738485277203
recording_1073662521104884_frame_1040,366.393104525823,653.106122092556
recording_1073662521104884_frame_1050,454.3131375435296,844.0651898050395
recording_1073662521104884_frame_1060,964.82417229163,526.1246699169897
recording_1073662521104884_frame_1070,617.2649053877702,646.6199411601331
recording_1073662521104884_frame_1080,719.7378079437788,808.5775964165198
recording_1073662521104884_frame_1090,967.5772650737288,752.8295700956965
recording_1073662521104884_frame_1100,941.3008198871952,711.5842427744252
recording_1073662521104884_frame_1110,736.9391639875039,980.2418740400283
recording_1073662521104884_frame_1120,677.9080939785129,989.8635859465171
recording_1073662521104884_frame_1130,579.8826078314652,746.9458948196532
recording_1073662521104884_frame_1140,700.9965781376657,927.0085169528506
recording_1073662521104884_frame_1150,928.0081818945663,748.211813899132
recording_1073662521104884_frame_1160,319.9435211880407,698.0071612427811
recording_1073662521104884_frame_1170,972.1045210713282,713.2140328954098
recording_1073662521104884_frame_1180,1047.2460245240625,764.8010863861322
recording_1073662521104884_frame_1190,981.6253771025962,676.507481072647
recording_1073662521104884_frame_1200,873.9162172278607,672.459576169901
recording_1073662521104884_frame_1210,586.7884098876825,553.7038492252912
recording_1073662521104884_frame_1220,903.3719986633448,698.1207176080592
recording_1073662521104884_frame_1230,817.1026831113281,706.7933637327185
recording_1073662521104884_frame_1240,910.0521576277558,694.8061056417124
recording_1073662521104884_frame_1250,401.41388108788976,746.4663140578757
recording_1073662521104884_frame_1260,604.0002112448864,740.0551555833844
recording_1073662521104884_frame_1270,947.8193537809354,721.5966010006647
recording_1073662521104884_frame_1280,771.0753636771694,761.8836033834592
recording_1073662521104884_frame_1290,813.8143207477706,889.7678183777932
recording_1073662521104884_frame_1300,826.9173920335279,696.543071887068
recording_1073662521104884_frame_1310,927.2744359604106,730.2845567081348
recording_1073662521104884_frame_1320,691.0920184176221,811.0584789480228
recording_1073662521104884_frame_1330,859.290541428116,645.1112040820756
recording_1073662521104884_frame_1340,679.6534070005966,1057.5485870144303
recording_1073662521104884_frame_1350,975.0366608389218,689.4689819360019
recording_1073662521104884_frame_1360,988.1710765001094,721.5744437966952
recording_1073662521104884_frame_1370,742.5603597832966,1056.8310820849388
recording_1073662521104884_frame_1380,1030.7287683488203,675.3106850299279
recording_1073662521104884_frame_1390,659.0528585994382,640.0917366819679
recording_1073662521104884_frame_1400,632.2939166798045,901.3017782625373
recording_1073662521104884_frame_1410,541.3578331848549,683.720645621095
recording_1073662521104884_frame_1420,528.3498488606388,737.8849060628233
recording_1073662521104884_frame_1430,833.2818869609623,634.8200112994632
recording_1073662521104884_frame_1440,828.8157506970852,860.8770639748378
recording_1073662521104884_frame_1450,667.3428201971287,657.9866178780014
recording_1073662521104884_frame_1460,697.812993456915,859.9106398641833
recording_1073662521104884_frame_1470,1156.527250850157,745.8792809457035
recording_1073662521104884_frame_1480,819.582368844822,756.9066358924389
recording_1073662521104884_frame_1490,892.1517787365374,741.0777005910676
recording_1073662521104884_frame_1500,941.12533955529,743.6443118575968
recording_1073662521104884_frame_1510,693.1845918382338,652.9685978294766
recording_1073662521104884_frame_1520,978.0476547147996,723.1618876371584
recording_1073662521104884_frame_1530,953.2832551252109,699.9483733800593
recording_1073662521104884_frame_1540,669.115449331105,689.1576771675526
recording_1073662521104884_frame_1550,806.148755640364,968.230655995405
recording_1073662521104884_frame_1560,734.6111248758872,745.5881221657204
recording_1073662521104884_frame_1570,1001.4081523883282,707.8406248946084
recording_1073662521104884_frame_1580,803.0441027028802,813.3717089994188
recording_1073662521104884_frame_1590,642.6467790563341,893.6287640942633
recording_1073662521104884_frame_1600,750.9894561604424,881.8736238310064
recording_1073662521104884_frame_1610,815.409120728866,662.934481347855
recording_1073662521104884_frame_1620,1106.7317910070708,786.7865691658922
recording_1073662521104884_frame_1630,926.6032431853218,727.3428389863545
recording_1073662521104884_frame_1640,715.1223184662797,1060.4588094028657
recording_1073662521104884_frame_1650,650.4156896266209,669.1762813294886
recording_1073662521104884_frame_1660,812.5585110535606,664.3319376140831
recording_1073662521104884_frame_1670,629.449958497754,906.4494483012741
recording_1073662521104884_frame_1680,844.6437826117278,606.0288932954828
recording_1073662521104884_frame_1690,886.9843670262331,832.8621128628887
recording_1073662521104884_frame_1700,658.8295808350473,769.7814781239141
recording_1073662521104884_frame_1710,691.8137551597492,752.168368897324
recording_1073662521104884_frame_1720,791.373182267731,650.0662722223815
recording_1073662521104884_frame_1730,653.1885722696973,696.1621328478798
recording_1073662521104884_frame_1740,933.566755037546,748.0579225984981
recording_1073662521104884_frame_1750,953.0793787953504,742.461789327735
recording_1073662521104884_frame_1760,956.121140255965,550.9414520249486
recording_1073662521104884_frame_1770,447.5069423954935,643.7688422880522
recording_1073662521104884_frame_1780,882.3049824009792,932.711991444854
recording_1073662521104884_frame_1790,574.8464580070239,795.0360664833902
recording_1073662521104884_frame_1800,601.9524048348691,745.043167702755
recording_1073662521104884_frame_1810,648.6842170510619,579.824547928691
recording_1073662521104884_frame_1820,865.5526781051137,707.8288716204858
recording_1073662521104884_frame_1830,685.8855746808841,783.909229989642
recording_1073662521104884_frame_1840,772.451939588475,657.5594166869913
recording_1073662521104884_frame_1850,384.95204280992243,697.5123524361939
recording_1073662521104884_frame_1860,1005.6171012584564,766.5287594045681
recording_1073662521104884_frame_1870,706.8801947380969,926.7880439527139
recording_1073662521104884_frame_1880,690.8064412026874,957.9943567379655
recording_1073662521104884_frame_1890,1242.2065887325339,702.8864126302408
recording_1073662521104884_frame_1900,1014.0442528920726,825.4289363819616
recording_1073662521104884_frame_1910,857.3718589195822,737.587917963655
recording_1073662521104884_frame_1920,730.1895440524029,825.3668347278527
recording_1073662521104884_frame_1930,765.8019134725591,766.4769708809064
recording_1073662521104884_frame_1940,868.20262914428,827.0253964174424
recording_1073662521104884_frame_1950,1204.5331452897558,800.6569270968298
recording_1073662521104884_frame_1960,886.5030601348318,775.1693980436869
recording_1073662521104884_frame_1970,947.5003437947225,751.353770445906
recording_1073662521104884_frame_1980,930.553205296079,710.7971713691037
recording_1073662521104884_frame_1990,978.4188956931523,752.2049802698266
recording_1073662521104884_frame_2000,1243.9673643595174,770.008805900069
recording_539707968792900_frame_10,839.5559954972911,689.8004938285596
recording_539707968792900_frame_20,679.0836204324185,859.1931125219608
recording_539707968792900_frame_30,824.707035906553,645.8057850943824
recording_539707968792900_frame_40,627.0968130936402,698.3313287348495
recording_539707968792900_frame_50,623.530343667147,964.3877391728555
recording_539707968792900_frame_60,914.2848917777785,681.6841687900044
recording_539707968792900_frame_70,957.5596966811732,678.6335537767399
recording_539707968792900_frame_80,790.1466432713564,633.0824315344205
recording_539707968792900_frame_90,813.2344044651473,714.0817100594982
recording_539707968792900_frame_100,751.9023769200992,863.3430397901178
recording_539707968792900_frame_110,875.4649149280206,743.2936330019567
recording_539707968792900_frame_120,687.5169426128913,889.8024951640916
recording_539707968792900_frame_130,827.3169216049828,823.6386298174776
recording_539707968792900_frame_140,568.1005593024745,776.7773287896542
recording_539707968792900_frame_150,593.6716771914735,655.5321722558327
recording_539707968792900_frame_160,1111.5329057658664,592.9185052420214
recording_539707968792900_frame_170,739.477567794756,684.1489279634127
recording_539707968792900_frame_180,955.028998463498,622.0478636707787
recording_539707968792900_frame_190,697.1634897603885,716.8855932170337
recording_539707968792900_frame_200,478.91158250188005,726.3737433802202
recording_539707968792900_frame_210,769.6935068905873,767.5169528297558
recording_539707968792900_frame_220,665.8780785650433,780.5507732529989
recording_539707968792900_frame_230,759.7599239784314,857.2875824383507
recording_539707968792900_frame_240,768.4910416425291,587.867030283754
recording_539707968792900_frame_250,480.1307434872069,673.4657037928567
recording_539707968792900_frame_260,772.084736394873,827.538951722397
recording_539707968792900_frame_270,615.3857435263961,700.0055325996154
recording_539707968792900_frame_280,641.8461712280142,587.6550813805702
recording_539707968792900_frame_290,730.3160210198932,895.857599077324
recording_539707968792900_frame_300,621.0954574081827,963.1955809710187
recording_539707968792900_frame_310,820.1292130250325,753.4232298839887
recording_539707968792900_frame_320,769.2114778937672,751.0592092012633
recording_539707968792900_frame_330,675.4658590128015,537.547957576164
recording_539707968792900_frame_340,907.5127906851367,730.1821488390856
recording_539707968792900_frame_350,743.9088265774649,883.2758099975405
recording_539707968792900_frame_360,748.0327468590192,625.1495594082473
recording_539707968792900_frame_370,757.5681297324364,731.4214176692973
recording_539707968792900_frame_380,754.0329850600425,694.4278940709354
recording_539707968792900_frame_390,697.8950977610236,552.8005999131038
recording_539707968792900_frame_400,321.2325681156269,724.1048844224938
recording_539707968792900_frame_410,1164.1372135295487,739.4939065132726
recording_539707968792900_frame_420,768.3139078651826,696.4737343933712
recording_539707968792900_frame_430,832.424131883512,609.8038117292859
recording_539707968792900_frame_440,745.2623447816104,656.049386526923
recording_539707968792900_frame_450,694.91416383567,828.4955706163073
recording_539707968792900_frame_460,544.4148717166817,622.8389744416754
recording_539707968792900_frame_470,850.3812881738111,904.8852596785762
recording_539707968792900_frame_480,704.2842481004491,825.6463195230573
recording_539707968792900_frame_490,676.0962050395673,972.0223311210945
recording_539707968792900_frame_500,367.8044439903158,849.5857529660711
recording_539707968792900_frame_510,687.7355561409875,848.2053290957659
recording_539707968792900_frame_520,664.3035010824004,712.6881138179747
recording_539707968792900_frame_530,678.5005813131032,671.4976948163451
recording_539707968792900_frame_540,848.3583081647297,896.2618604292179
recording_539707968792900_frame_550,817.2657563792341,587.0257260313291
recording_539707968792900_frame_560,861.4899132187504,567.318999562553
recording_539707968792900_frame_570,852.0506316110333,676.4155918160665
recording_539707968792900_frame_580,782.3605157482125,651.3948255915128
recording_539707968792900_frame_590,239.24398868687786,901.5126291892776
recording_539707968792900_frame_600,697.8956965277296,747.3367990642632
recording_539707968792900_frame_610,634.2614021129068,683.845464684622
recording_539707968792900_frame_620,563.4674520053176,725.8310854923798
recording_539707968792900_frame_630,581.1644729968059,772.2705871855261
recording_539707968792900_frame_640,752.9411923036319,844.4857307012553
recording_539707968792900_frame_650,819.1569007306355,838.062395548169
recording_539707968792900_frame_660,473.6479269965582,702.9165471772396
recording_539707968792900_frame_670,719.9483826165206,755.5626375439867
recording_539707968792900_frame_680,729.1738613346679,731.3203189621063
recording_539707968792900_frame_690,652.9294846585382,740.6375055380183
recording_539707968792900_frame_700,552.7403720887053,678.8299859138964
recording_539707968792900_frame_710,793.8280162659512,560.1538056571392
recording_539707968792900_frame_720,843.7819356716439,1031.1939978330925
recording_539707968792900_frame_730,686.9663991097254,768.8963218039371
recording_539707968792900_frame_740,754.487752954276,964.6366795783696
recording_539707968792900_frame_750,861.2198042023015,830.3568085112319
recording_539707968792900_frame_760,727.0249342203615,890.1796087215299
recording_539707968792900_frame_770,705.7465611702095,556.178683576721
recording_539707968792900_frame_780,549.2492182181562,675.9864162374827
recording_539707968792900_frame_790,452.34988515921395,612.5797427183571
recording_539707968792900_frame_800,677.2091732185542,680.3676894618982
recording_539707968792900_frame_810,618.5297723717777,714.1379178980984
recording_539707968792900_frame_820,943.0849177832722,775.5591579857822
recording_539707968792900_frame_830,466.674827904008,907.8708163057735
recording_539707968792900_frame_840,704.8689409748513,836.186860235392
recording_539707968792900_frame_850,880.7547674708098,722.2842275877713
recording_539707968792900_frame_860,953.5558620348822,795.3942786025701
recording_539707968792900_frame_870,596.0105318330545,700.4884851828543
recording_539707968792900_frame_880,552.4297110165236,753.2812846442163
recording_539707968792900_frame_890,497.3880331437348,707.6172084428089
recording_539707968792900_frame_900,688.2359318345601,724.9240762643487
recording_539707968792900_frame_910,1125.6308145961536,633.1068604920976
recording_539707968792900_frame_920,652.0112124436743,797.710927824605
recording_539707968792900_frame_930,652.6877992362657,739.0549401363676
recording_539707968792900_frame_940,879.3353241695831,722.5443201602162
recording_539707968792900_frame_950,689.0028239237777,835.0541007627611
recording_539707968792900_frame_960,885.9853780791495,822.0757291636244
recording_539707968792900_frame_970,567.166803158797,768.755179902606
recording_539707968792900_frame_980,797.9031476610544,690.9077640283941
recording_539707968792900_frame_990,707.2803073433748,735.9001053338003
recording_539707968792900_frame_1000,675.3256089005738,664.0764710455389
recording_539707968792900_frame_1010,849.7110830097006,872.0423607474953
recording_539707968792900_frame_1020,930.0599233635116,736.056273763571
recording_539707968792900_frame_1030,1159.9542848605456,737.8183038285677
recording_539707968792900_frame_1040,901.7603702745753,739.3616304115936
recording_539707968792900_frame_1050,771.6388309033762,744.6880654650921
recording_539707968792900_frame_1060,916.6566727397428,677.458253068722
recording_539707968792900_frame_1070,621.1992334097911,642.738350837982
recording_539707968792900_frame_1080,916.0968592824488,665.8634283592945
recording_539707968792900_frame_1090,479.04525908686173,662.8189602324588
recording_539707968792900_frame_1100,768.5667034180905,660.3706952041614
recording_539707968792900_frame_1110,846.6996260844218,1039.4680532643997
recording_539707968792900_frame_1120,943.7226167487661,769.6224065832662
recording_539707968792900_frame_1130,734.7897874603104,849.3213727991617
recording_539707968792900_frame_1140,767.5026193442103,681.0239857094082
recording_539707968792900_frame_1150,760.6727810651856,874.2835192680723
recording_539707968792900_frame_1160,672.8259757411025,653.7638314468392
recording_539707968792900_frame_1170,767.499490734938,865.1917222299526
recording_539707968792900_frame_1180,738.7615838286796,912.4406258629749
recording_539707968792900_frame_1190,774.268106279469,693.7592279785376
recording_539707968792900_frame_1200,802.5456571424021,837.7034178379017
recording_539707968792900_frame_1210,872.1803679432895,717.9577961712906
recording_539707968792900_frame_1220,872.6445108471629,706.9270284956787
recording_539707968792900_frame_1230,486.1252925469495,677.7379361725231
recording_539707968792900_frame_1240,718.1180262943394,757.2083287814801
recording_539707968792900_frame_1250,702.9219769247065,707.1542126212627
recording_539707968792900_frame_1260,458.61636058510146,625.4438123967502
recording_539707968792900_frame_1270,956.7560015749136,676.1518437246375
recording_539707968792900_frame_1280,627.4711636997979,703.6530872248172
recording_539707968792900_frame_1290,740.8790539594638,608.198235982516
recording_539707968792900_frame_1300,688.6826994378877,691.4425724499495
recording_539707968792900_frame_1310,817.5458610559093,675.7762023700778
recording_539707968792900_frame_1320,1047.989329431382,626.5280402596277
recording_539707968792900_frame_1330,709.049603946505,739.4380822822649
recording_539707968792900_frame_1340,726.0742737169552,677.2602757323103
recording_539707968792900_frame_1350,553.091574439298,751.6225397482254
recording_539707968792900_frame_1360,880.1283157044152,640.1551343207941
recording_539707968792900_frame_1370,786.1084750359498,687.6415627661152
recording_539707968792900_frame_1380,661.9173089785289,646.4685740025845
recording_539707968792900_frame_1390,907.9803202706564,704.6253404464163
recording_539707968792900_frame_1400,981.6256668224025,957.9147226643341
recording_539707968792900_frame_1410,936.8689852325817,672.7178026149041
recording_539707968792900_frame_1420,887.4995845988209,779.5557571168345
recording_539707968792900_frame_1430,756.5906024888188,732.8872618252211
recording_539707968792900_frame_1440,877.9271908784222,889.4905632492215
recording_539707968792900_frame_1450,848.9660420754153,1052.9004731458272
recording_539707968792900_frame_1460,623.8482195949168,665.1949268329424
recording_539707968792900_frame_1470,945.1303442865449,673.5056724819517
recording_539707968792900_frame_1480,806.8072311280993,726.7133414049924
recording_539707968792900_frame_1490,737.56915223516,600.618341921904
recording_539707968792900_frame_1500,805.3801228898097,831.3846499826244
recording_539707968792900_frame_1510,854.1904647836144,892.5046201994194
recording_539707968792900_frame_1520,824.6653993703012,1004.9933567880728
recording_539707968792900_frame_1530,811.8662855147004,579.3739739376667
recording_539707968792900_frame_1540,849.8766538195948,836.211943920333
recording_539707968792900_frame_1550,905.8974290811341,769.3055872029836
recording_539707968792900_frame_1560,815.5053516613287,867.0272090147524
recording_539707968792900_frame_1570,572.5185067983496,685.3092101796018
recording_539707968792900_frame_1580,918.4635351346059,922.673021871338
recording_539707968792900_frame_1590,855.170125609077,694.3445923270264
recording_539707968792900_frame_1600,597.8471990422036,668.194248544081
recording_539707968792900_frame_1610,654.8938410843081,623.4216878692154
recording_539707968792900_frame_1620,717.0290582516385,865.2610539428766
recording_539707968792900_frame_1630,734.2023467563157,671.1197928907411
recording_539707968792900_frame_1640,636.1474637539372,629.0452271712046
recording_539707968792900_frame_1650,751.2370185276714,983.1852047337363
recording_539707968792900_frame_1660,694.1357543165758,630.3788871912286
recording_539707968792900_frame_1670,703.2002458105713,830.8235116501002
recording_539707968792900_frame_1680,611.6676285878921,700.6862639174822
recording_539707968792900_frame_1690,688.0955319904843,740.5175187215095
recording_539707968792900_frame_1700,830.8040428856159,699.7764475921904
recording_539707968792900_frame_1710,1028.7912893258003,767.5805708196756
recording_539707968792900_frame_1720,826.4506942461983,582.0631579853934
recording_539707968792900_frame_1730,804.5337368181906,796.7816844538208
recording_539707968792900_frame_1740,689.4793308081718,680.5801242222107
recording_539707968792900_frame_1750,964.2699477010237,614.4135112200061
recording_539707968792900_frame_1760,796.3410152829317,520.6956170028287
recording_539707968792900_frame_1770,726.9959219413128,697.9156612506472
recording_539707968792900_frame_1780,676.5873221491144,716.2432495885777
recording_539707968792900_frame_1790,764.2011481795925,715.2139037123402
recording_539707968792900_frame_1800,844.4506632445106,650.9459542277077
recording_539707968792900_frame_1810,577.2103225224851,836.6563871684724
recording_539707968792900_frame_1820,922.3435290157414,775.9831852735086
recording_539707968792900_frame_1830,834.3193189163918,650.0895621649154
recording_539707968792900_frame_1840,571.8193616544588,781.906287272308
recording_539707968792900_frame_1850,499.1796559847003,723.1975814869393
recording_539707968792900_frame_1860,772.7323499018181,915.8292373645852
recording_539707968792900_frame_1870,829.4347743535865,831.4553577478321
recording_539707968792900_frame_1880,830.7489639674784,483.28782786622116
recording_539707968792900_frame_1890,558.9701938543658,787.9368209767982
recording_539707968792900_frame_1900,754.5586783895976,603.3699880810067
recording_539707968792900_frame_1910,721.2045526685582,729.0279159858826
recording_539707968792900_frame_1920,543.1921368516847,746.0587735910175
recording_539707968792900_frame_1930,611.2507694590983,655.396069647378
recording_539707968792900_frame_1940,485.5903897309295,948.7387264398799
recording_539707968792900_frame_1950,659.931055539022,772.9651184891143
recording_539707968792900_frame_1960,651.4700113349076,493.2156500424404
recording_539707968792900_frame_1970,639.6037820061165,890.0438755051812
recording_539707968792900_frame_1980,943.5206027619887,665.5826913205731
recording_539707968792900_frame_1990,741.4812701734696,858.1161533333055
recording_539707968792900_frame_2000,672.1770845216207,788.7330688880074
recording_1257470041836025_frame_10,668.6491247619373,952.0650150492531
recording_1257470041836025_frame_20,671.6905463564157,866.7673656679225
recording_1257470041836025_frame_30,693.4973642452453,893.053873870367
recording_1257470041836025_frame_40,713.2648169980725,908.8607729940783
recording_1257470041836025_frame_50,818.8212568651101,685.8946845783952
recording_1257470041836025_frame_60,755.1049226565935,957.148763058246
recording_1257470041836025_frame_70,560.7458648918982,874.9489629768356
recording_1257470041836025_frame_80,699.8502526336777,949.3746513757934
recording_1257470041836025_frame_90,800.0371909150666,917.1229169486362
recording_1257470041836025_frame_100,705.7559480159895,825.5358362329893
recording_1257470041836025_frame_110,750.0196028620737,987.6812665749139
recording_1257470041836025_frame_120,718.6543182025728,1027.7118644900775
recording_1257470041836025_frame_130,611.1623601543002,870.6346628821082
recording_1257470041836025_frame_140,723.3516170365797,723.4618520819488
recording_1257470041836025_frame_150,753.6602413638517,1018.9914310097947
recording_1257470041836025_frame_160,697.7771742787062,915.5990071727055
recording_1257470041836025_frame_170,759.0605064439994,770.8929691328356
recording_1257470041836025_frame_180,525.2419053822562,882.0184131840941
recording_1257470041836025_frame_190,753.7587720237972,774.9175171349581
recording_1257470041836025_frame_200,659.7468645256105,949.0070398262492
recording_1257470041836025_frame_210,1014.8300687297046,574.8823618580773
recording_1257470041836025_frame_220,802.3876617582431,912.0466811694922
recording_1257470041836025_frame_230,719.2922283745717,771.7072944169264
recording_1257470041836025_frame_240,728.6706829678407,957.1026575247176
recording_1257470041836025_frame_250,636.4604967258454,859.8603004792043
recording_1257470041836025_frame_260,554.0595895427407,887.2375728327302
recording_1257470041836025_frame_270,674.8194623497996,1005.2019391531478
recording_1257470041836025_frame_280,861.394244424838,766.8849696060023
recording_1257470041836025_frame_290,707.3708138006748,959.738119072992
recording_1257470041836025_frame_300,758.9877600117467,796.3311447200559
recording_1257470041836025_frame_310,538.0416608821005,880.6485663923783
recording_1257470041836025_frame_320,600.7742333902524,844.2116200950077
recording_1257470041836025_frame_330,732.0668908351525,995.6591995508065
recording_1257470041836025_frame_340,748.4143880074525,1019.6756491574336
recording_1257470041836025_frame_350,730.2481791367923,1046.1912523933806
recording_1257470041836025_frame_360,622.6190550000346,989.0777794832518
recording_1257470041836025_frame_370,711.4199282019624,945.7440439336283
recording_1257470041836025_frame_380,1089.3486208830486,623.8002782216931
recording_1257470041836025_frame_390,769.78297936997,951.7566019197665
recording_1257470041836025_frame_400,685.3363010195776,880.3988334082089
recording_1257470041836025_frame_410,682.4382502260319,847.0938391827034
recording_1257470041836025_frame_420,731.4681947422757,971.8813038714387
recording_1257470041836025_frame_430,681.6628148561057,832.206739418288
recording_1257470041836025_frame_440,706.8583855705936,1041.8579364495743
recording_1257470041836025_frame_450,740.7946584638288,1044.8650877940245
recording_1257470041836025_frame_460,661.9824616847296,631.5041522211719
recording_1257470041836025_frame_470,589.2882828368092,865.4315814542318
recording_1257470041836025_frame_480,757.2507855063702,1041.1964385832825
recording_1257470041836025_frame_490,673.6511639170968,948.3363112168302
recording_1257470041836025_frame_500,598.1633731867674,782.8979471562816
recording_1257470041836025_frame_510,610.7825068235675,801.5040322767018
recording_1257470041836025_frame_520,604.5724435211209,924.2636026579146
recording_1257470041836025_frame_530,798.4948701320692,905.9947703286965
recording_1257470041836025_frame_540,575.4820198855309,796.5058039194826
recording_1257470041836025_frame_550,726.8252328058176,765.5882095807989
recording_1257470041836025_frame_560,659.3632220601282,948.0161449074593
recording_1257470041836025_frame_570,695.0496665692908,860.1579454244093
recording_1257470041836025_frame_580,676.8929943232852,936.1698552444496
recording_1257470041836025_frame_590,732.4157463183651,1002.4486631090699
recording_1257470041836025_frame_600,720.6238290555626,1009.194565907594
recording_1257470041836025_frame_610,583.3920173290405,795.5251115668685
recording_1257470041836025_frame_620,815.1836894442569,942.556816729942
recording_1257470041836025_frame_630,685.3997573096807,946.7362493665454
recording_1257470041836025_frame_640,698.7758729578678,887.788842550003
recording_1257470041836025_frame_650,734.8410635596314,953.1169858366397
recording_1257470041836025_frame_660,774.4712659791618,646.0218028162085
recording_1257470041836025_frame_670,727.6981069268182,955.5689991934366
recording_1257470041836025_frame_680,567.085824820578,816.9721327609117
recording_1257470041836025_frame_690,705.7959586014221,789.9242040355134
recording_1257470041836025_frame_700,715.0204414268057,907.1510677626541
recording_1257470041836025_frame_710,684.1437590558049,971.3669617529463
recording_1257470041836025_frame_720,747.3847676165353,834.9639081174302
recording_1257470041836025_frame_730,692.6239652738809,898.1942480975309
recording_1257470041836025_frame_740,700.2433838778483,950.707511744927
recording_1257470041836025_frame_750,763.5400895226356,796.7989022027184
recording_1257470041836025_frame_760,710.000837268508,956.1460855192156
recording_1257470041836025_frame_770,796.911628124238,916.2475539077682
recording_1257470041836025_frame_780,614.6368861454766,928.9414176622519
recording_1257470041836025_frame_790,714.3888037295133,1015.7364550256161
recording_1257470041836025_frame_800,695.7455519079199,793.9906054316654
recording_1257470041836025_frame_810,701.2060097413914,955.088335799306
recording_1257470041836025_frame_820,524.3732810965095,865.3767399901418
recording_1257470041836025_frame_830,725.3716473992168,894.8211737718885
recording_1257470041836025_frame_840,727.1918905473125,969.815656569054
recording_1257470041836025_frame_850,710.3656892364646,953.3365696233882
recording_1257470041836025_frame_860,756.0983652728288,1010.6569440689011
recording_1257470041836025_frame_870,595.6531780042867,829.3538434211675
recording_1257470041836025_frame_880,1026.8449872483955,589.1118121639024
recording_1257470041836025_frame_890,696.0705489863009,981.2736151330064
recording_1257470041836025_frame_900,643.5215538341859,990.5400785330714
recording_1257470041836025_frame_910,731.4910467245114,936.6789903866018
recording_1257470041836025_frame_920,682.9764074400333,972.4348342664605
recording_1257470041836025_frame_930,826.129622816072,874.2681510341374
recording_1257470041836025_frame_940,860.2874350406487,883.6933578336439
recording_1257470041836025_frame_950,761.3256231556957,896.1090830341759
recording_1257470041836025_frame_960,711.1836117201883,787.3873807615938
recording_1257470041836025_frame_970,764.4122189465132,874.2696751940098
recording_1257470041836025_frame_980,589.2575187261413,917.0188394549486
recording_1257470041836025_frame_990,713.8015183703267,974.2062187639604
recording_1257470041836025_frame_1000,516.6891504565134,832.051170332448
